parid,boro,block,lot,exmp_code,year,period,benftstart,condo_number,condo_sfx,coop_num,description,phase_out_start,benefit_year,exmp_end,current_benefit_year,flag_421a16,flag_phasing
3016120002,3,1612,2,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3016120028,3,1612,28,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016120061,3,1612,61,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3016120115,3,1612,115,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016140076,3,1614,76,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016180035,3,1618,35,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016220030,3,1622,30,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016230025,3,1623,25,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016230033,3,1623,33,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3016230039,3,1623,39,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3016230057,3,1623,57,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3016230070,3,1623,70,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3016230073,3,1623,73,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016260078,3,1626,78,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016260080,3,1626,80,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016270035,3,1627,35,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3016270036,3,1627,36,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3016280020,3,1628,20,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016280021,3,1628,21,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016280024,3,1628,24,5118,2026,3,2021,NA,NA,0,421A 15 YR CAP,12,15,2035,6,No,No
3016280030,3,1628,30,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016290034,3,1629,34,5118,2025,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
3016300044,3,1630,44,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3016300045,3,1630,45,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3016320007,3,1632,7,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016330019,3,1633,19,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016330025,3,1633,25,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3016340079,3,1634,79,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016380005,3,1638,5,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3016410048,3,1641,48,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016410061,3,1641,61,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016410062,3,1641,62,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016420006,3,1642,6,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3016420014,3,1642,14,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3016420017,3,1642,17,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016420037,3,1642,37,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016440073,3,1644,73,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016460011,3,1646,11,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3016460030,3,1646,30,5118,2022,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016470044,3,1647,44,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3016510054,3,1651,54,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016510150,3,1651,150,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3016530080,3,1653,80,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016530090,3,1653,90,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016530180,3,1653,180,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016560041,3,1656,41,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016570011,3,1657,11,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016570106,3,1657,106,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3016570108,3,1657,108,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3016580024,3,1658,24,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3016590035,3,1659,35,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3016590036,3,1659,36,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3016620059,3,1662,59,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3016620061,3,1662,61,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3016670035,3,1667,35,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016670036,3,1667,36,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016820070,3,1682,70,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3016870068,3,1687,68,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016870069,3,1687,69,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016870072,3,1687,72,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016910010,3,1691,10,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3016950011,3,1695,11,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3016990027,3,1699,27,5114,2026,3,2013,NA,NA,0,421A 25 YR NO CAP,22,25,2037,14,No,No
3016990046,3,1699,46,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3016990053,3,1699,53,5118,2021,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3016990071,3,1699,71,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017040010,3,1704,10,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017040032,3,1704,32,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017040033,3,1704,33,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017040034,3,1704,34,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017040036,3,1704,36,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017040063,3,1704,63,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017050039,3,1705,39,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3017050041,3,1705,41,5118,2026,3,2021,NA,NA,0,421A 15 YR CAP,12,15,2035,6,No,No
3017050049,3,1705,49,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017050052,3,1705,52,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017080065,3,1708,65,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3017090003,3,1709,3,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3017090030,3,1709,30,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017100013,3,1710,13,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017120039,3,1712,39,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017120139,3,1712,139,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017130007,3,1713,7,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017140016,3,1714,16,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3017140017,3,1714,17,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3017150014,3,1715,14,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017150019,3,1715,19,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017150030,3,1715,30,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3017310030,3,1731,30,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017320001,3,1732,1,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3017320019,3,1732,19,5121,2026,3,2023,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2057,4,Yes,NA
3017320136,3,1732,136,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3017360032,3,1736,32,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017390006,3,1739,6,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017430012,3,1743,12,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
3017430016,3,1743,16,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017430076,3,1743,76,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017430077,3,1743,77,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017430078,3,1743,78,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017430080,3,1743,80,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017430081,3,1743,81,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017430082,3,1743,82,5114,2025,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017470030,3,1747,30,5121,2026,3,2024,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2058,3,Yes,NA
3017470034,3,1747,34,5114,2021,3,2020,NA,NA,0,421A 25 YR NO CAP,22,25,2044,7,No,No
3017470054,3,1747,54,5114,2026,3,2020,NA,NA,0,421A 25 YR NO CAP,22,25,2044,7,No,No
3017540017,3,1754,17,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017540033,3,1754,33,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017540036,3,1754,36,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017540040,3,1754,40,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017560024,3,1756,24,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3017560037,3,1756,37,5114,2023,3,2021,NA,NA,0,421A 25 YR NO CAP,22,25,2045,6,No,No
3017560075,3,1756,75,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017570001,3,1757,1,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017570002,3,1757,2,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017570003,3,1757,3,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017570004,3,1757,4,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017570019,3,1757,19,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017590072,3,1759,72,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017610006,3,1761,6,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
3017610008,3,1761,8,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
3017610009,3,1761,9,5114,2026,3,2019,NA,NA,0,421A 25 YR NO CAP,22,25,2043,8,No,No
3017620006,3,1762,6,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017620041,3,1762,41,5114,2023,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017620055,3,1762,55,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017620057,3,1762,57,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017630003,3,1763,3,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3017630010,3,1763,10,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3017630012,3,1763,12,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017630024,3,1763,24,5114,2023,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017630054,3,1763,54,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017630056,3,1763,56,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017630058,3,1763,58,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017630059,3,1763,59,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017670051,3,1767,51,5113,2026,3,2013,NA,NA,0,421A 15 YR NO CAP,12,15,2027,14,No,Yes
3017670053,3,1767,53,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017670155,3,1767,155,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017670156,3,1767,156,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017670157,3,1767,157,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017670159,3,1767,159,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017670160,3,1767,160,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017670163,3,1767,163,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017680024,3,1768,24,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017680046,3,1768,46,5114,2026,3,2017,NA,NA,0,421A 25 YR NO CAP,22,25,2041,10,No,No
3017690019,3,1769,19,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017700048,3,1770,48,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017700066,3,1770,66,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017710005,3,1771,5,5121,2026,3,2019,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2053,8,Yes,NA
3017710010,3,1771,10,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017710011,3,1771,11,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
3017710013,3,1771,13,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017710014,3,1771,14,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017710015,3,1771,15,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017720003,3,1772,3,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
3017740044,3,1774,44,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017740048,3,1774,48,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017740049,3,1774,49,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3017740066,3,1774,66,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
3017740067,3,1774,67,5118,2026,3,2013,NA,NA,0,421A 15 YR CAP,12,15,2027,14,No,Yes
3017740073,3,1774,73,5118,2024,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017750006,3,1775,6,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3017750023,3,1775,23,5114,2026,3,2012,NA,NA,0,421A 25 YR NO CAP,22,25,2036,15,No,No
3017750056,3,1775,56,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017760029,3,1776,29,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017760052,3,1776,52,5121,2024,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3017760067,3,1776,67,5114,2026,3,2018,NA,NA,0,421A 25 YR NO CAP,22,25,2042,9,No,No
3017770001,3,1777,1,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017770012,3,1777,12,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017770044,3,1777,44,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017770054,3,1777,54,5121,2026,3,2017,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2051,10,Yes,NA
3017770058,3,1777,58,5121,2026,3,2017,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2051,10,Yes,NA
3017770062,3,1777,62,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3017770070,3,1777,70,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017770072,3,1777,72,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017780031,3,1778,31,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017800004,3,1780,4,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017800131,3,1780,131,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017810034,3,1781,34,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017810036,3,1781,36,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3017810040,3,1781,40,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
3017810048,3,1781,48,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017810065,3,1781,65,5118,2026,3,2014,NA,NA,0,421A 15 YR CAP,12,15,2028,13,No,Yes
3017810068,3,1781,68,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017820007,3,1782,7,5118,2026,3,2015,NA,NA,0,421A 15 YR CAP,12,15,2029,12,No,Yes
3017820018,3,1782,18,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017820027,3,1782,27,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017820051,3,1782,51,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017820063,3,1782,63,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017820064,3,1782,64,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017820065,3,1782,65,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017830047,3,1783,47,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017830053,3,1783,53,5118,2021,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017840096,3,1784,96,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3017850001,3,1785,1,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017850011,3,1785,11,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017860008,3,1786,8,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017860051,3,1786,51,5121,2026,3,2018,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2052,9,Yes,NA
3017860057,3,1786,57,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3017880040,3,1788,40,5114,2026,3,2005,NA,NA,0,421A 25 YR NO CAP,22,25,2029,22,No,Yes
3017880076,3,1788,76,5118,2026,3,2019,NA,NA,0,421A 15 YR CAP,12,15,2033,8,No,No
3017880163,3,1788,163,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3017890006,3,1789,6,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017910012,3,1791,12,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3017910034,3,1791,34,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3017910073,3,1791,73,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017910074,3,1791,74,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3017920006,3,1792,6,5118,2026,3,2018,NA,NA,0,421A 15 YR CAP,12,15,2032,9,No,No
3017920012,3,1792,12,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
3017940053,3,1794,53,5118,2026,3,2017,NA,NA,0,421A 15 YR CAP,12,15,2031,10,No,No
3017970059,3,1797,59,5121,2026,3,2021,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2055,6,Yes,NA
3018000019,3,1800,19,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018000020,3,1800,20,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018020013,3,1802,13,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3018020027,3,1802,27,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3018020073,3,1802,73,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3018020074,3,1802,74,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3018020087,3,1802,87,5114,2026,3,2014,NA,NA,0,421A 25 YR NO CAP,22,25,2038,13,No,No
3018020187,3,1802,187,5114,2026,3,2014,NA,NA,0,421A 25 YR NO CAP,22,25,2038,13,No,No
3018040037,3,1804,37,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018060003,3,1806,3,5118,2026,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018060076,3,1806,76,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3018070001,3,1807,1,5121,2026,3,2020,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2054,7,Yes,NA
3018070008,3,1807,8,5114,2026,3,2011,NA,NA,0,421A 25 YR NO CAP,22,25,2035,16,No,No
3018080007,3,1808,7,5118,2021,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018080009,3,1808,9,5118,2021,3,2020,NA,NA,0,421A 15 YR CAP,12,15,2034,7,No,No
3018080013,3,1808,13,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3018080014,3,1808,14,5114,2026,3,2009,NA,NA,0,421A 25 YR NO CAP,22,25,2033,18,No,No
3018080027,3,1808,27,5114,2026,3,2008,NA,NA,0,421A 25 YR NO CAP,22,25,2032,19,No,No
3018080050,3,1808,50,5114,2026,3,2010,NA,NA,0,421A 25 YR NO CAP,22,25,2034,17,No,No
3018080089,3,1808,89,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3018080091,3,1808,91,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3018080093,3,1808,93,5118,2026,3,2016,NA,NA,0,421A 15 YR CAP,12,15,2030,11,No,No
3018110018,3,1811,18,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
3018120071,3,1812,71,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3018120072,3,1812,72,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3018120169,3,1812,169,5114,2026,3,2006,NA,NA,0,421A 25 YR NO CAP,22,25,2030,21,No,No
3018130018,3,1813,18,5121,2026,3,2022,NA,NA,0,421A 35YR WITH AFF HOUSING PCT,NA,35,2056,5,Yes,NA
3018130028,3,1813,28,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
3018130029,3,1813,29,5114,2026,3,2007,NA,NA,0,421A 25 YR NO CAP,22,25,2031,20,No,No
